Tableta,NumLineasV,NumLineasH,NumLineasD,NumCirc,Profundidad,Ancho,Rugosidad
0,2.0,1.0,0.0,2.0,1.1922206846883037,2.3681742885827757,1.6640945299935646
0,0.0,0.0,3.0,1.0,1.056601694178234,0.8905633666192803,0.966243054686072
0,3.0,2.0,0.0,0.0,0.9285316748726712,1.1471000534767692,0.8056936174918682
0,2.0,1.0,0.0,2.0,1.2911545787841872,2.486070672553932,1.2746128667351535
0,3.0,2.0,0.0,0.0,1.6595623015905618,1.6367343341641971,1.2784045782735276
0,2.0,0.0,1.0,1.0,1.0061496661161415,0.978017120462722,0.9615117729695974
0,0.0,0.0,3.0,1.0,0.903879386396992,0.8344766336921636,1.00805621067633
0,2.0,3.0,0.0,0.0,0.9390337147879472,0.9451825631299188,0.8124326876526291
0,0.0,0.0,4.0,1.0,1.162937775666267,0.7773448001931247,1.0588245195359796
0,1.0,0.0,0.0,0.0,1.0546064766063303,0.7642750857996593,0.9924848316256376
0,0.0,0.0,3.0,1.0,1.0754444290206675,1.165191657123038,1.0672976766492537
0,2.0,3.0,0.0,2.0,1.223250131326041,2.5577861810771285,1.45043818313589
0,2.0,1.0,0.0,2.0,1.3069396479368784,2.4828007129911533,1.5872499320941835
0,4.0,0.0,0.0,0.0,1.0029562368980929,0.7919783796516768,1.0066203249355694
0,1.0,0.0,5.0,1.0,0.9291681869223196,1.2234754209999257,1.0646723621090417
0,2.0,3.0,0.0,0.0,0.993446545076665,0.8264288511223984,0.9998028629940072
0,2.0,1.0,0.0,2.0,1.1688336637000791,2.5326948785091727,1.4843472400113196
0,3.0,0.0,0.0,0.0,0.9887015213043504,1.1300960888788878,0.8374254253305901
0,0.0,0.0,3.0,1.0,0.7942254794268289,1.0318623352509648,1.1103795361644104
0,0.0,0.0,2.0,1.0,1.03510902926011,0.8932320422457638,1.2281196499566451
0,2.0,1.0,0.0,2.0,1.1229484799904743,2.5114210771463896,1.5514625249272984
0,4.0,0.0,0.0,0.0,1.7197682628018232,1.5316917726953734,1.37824813258682
0,0.0,0.0,3.0,1.0,1.1747350241800019,0.8585829033236849,1.0418248054416035
0,1.0,2.0,0.0,0.0,1.0922456134142875,0.91529033257376,1.047946023905976
0,2.0,2.0,0.0,0.0,1.3141023933606886,0.8947280708786821,0.8935632000405614
0,2.0,3.0,0.0,0.0,1.0606944707184538,1.09062438454173,0.9469766280343414
0,0.0,0.0,2.0,1.0,1.085332373093677,0.9332083816796612,1.1574644394092537
0,1.0,1.0,0.0,0.0,0.9522749849072346,0.9654834520088864,1.0231885629584214
0,0.0,0.0,3.0,1.0,1.1116801803998568,1.2339675883113768,0.9301761541750916
0,3.0,3.0,0.0,0.0,0.8777134413875272,0.943075600006004,0.9673324439958676
0,3.0,3.0,0.0,0.0,0.8431169319555353,0.920131382911664,1.149516022866761
0,0.0,0.0,2.0,1.0,0.9731739053325408,1.175295607661114,0.9031872315490652
0,0.0,0.0,5.0,1.0,1.0834192583966349,1.0456955711411606,1.10538684448728
0,2.0,3.0,0.0,0.0,1.0390024535648679,0.9547521425316244,1.018333370076426
0,0.0,0.0,2.0,1.0,1.0719285427164291,1.115304829658604,0.8634133849012429
0,2.0,3.0,0.0,2.0,1.0898905387137878,2.6293496732927433,1.5414436681898047
0,2.0,1.0,0.0,2.0,1.1326388853470244,2.3662399369108487,1.6640266471513838
0,2.0,2.0,0.0,0.0,1.809287455953687,1.4307699704538408,1.184773468734392
0,0.0,0.0,5.0,1.0,0.7741728692851177,1.0483736793682266,1.1550880862177986
0,3.0,3.0,0.0,0.0,0.9500113237359252,1.0639997062215856,1.0628339490020464
0,0.0,0.0,3.0,1.0,1.074728848376358,0.9774874409949244,0.9355695726727196
0,4.0,1.0,0.0,0.0,0.7936897257332547,1.1286232544559138,1.0801254727489784
0,0.0,0.0,2.0,1.0,1.0270940082488418,0.9920986167364204,1.1005511581003606
0,2.0,3.0,0.0,0.0,1.0356478413697756,0.9921291719685952,1.1524689276083988
0,2.0,3.0,0.0,2.0,1.0237540950302282,2.4532841721271716,1.4564703125096758
0,2.0,1.0,0.0,2.0,1.0873357566495943,2.5395499165989803,1.5103445132364677
0,2.0,2.0,0.0,0.0,1.4988055055007443,1.6828021650372915,1.208533469978009
0,0.0,0.0,4.0,1.0,1.0304585419955266,1.0451495976511669,1.0193436158741385
0,3.0,0.0,0.0,0.0,0.8799072893671992,1.0240214244981305,0.9238234030714096
0,0.0,0.0,2.0,1.0,0.9765075364390428,1.0169658157120811,1.042440712427486
0,3.0,0.0,0.0,0.0,1.0249742773749302,0.8376628991740641,0.990171075532259
0,0.0,0.0,2.0,1.0,0.8191572614863536,1.063766629153048,0.9336227484861196
0,3.0,3.0,0.0,0.0,0.9947279865213152,1.0000197609672865,1.1711012530771738
0,0.0,0.0,3.0,1.0,0.9683213143295034,1.012366749449787,1.2662944710395094
0,1.0,1.0,0.0,0.0,0.9806839083346646,1.065406129529486,1.0963527698350353
0,3.0,2.0,0.0,0.0,1.0768068337018721,0.9481069967025508,1.007176263932826
0,0.0,0.0,2.0,1.0,1.0727658206569486,1.1016166424265097,0.9704842580000264
0,2.0,3.0,0.0,0.0,1.0212079833981798,0.8966633359899845,0.9357884518668834
0,2.0,1.0,0.0,2.0,1.2255404117308308,2.478227146752954,1.5124488320866392
0,0.0,0.0,5.0,1.0,0.8705862926337536,1.0534525870343685,1.045429089745861
0,3.0,2.0,0.0,0.0,0.9872488299049192,0.9106749417999686,1.0655115301300695
0,3.0,0.0,0.0,0.0,0.9220935185045009,1.074307811394604,0.9872808116772268
0,2.0,1.0,0.0,2.0,1.1534456647315507,2.566732923210602,1.6160411693574803
0,1.0,1.0,0.0,0.0,1.7272334748498008,1.4980943237860975,1.1843961259287623
0,2.0,3.0,0.0,0.0,0.9386383944487248,1.0031027472792022,1.062964978559067
0,2.0,0.0,1.0,1.0,1.0496952671105833,1.006735143925625,1.0956047329936038
0,4.0,0.0,0.0,0.0,1.0197453538527674,1.1774930957580545,0.9145968824891476
0,0.0,0.0,3.0,1.0,1.0346537639998556,1.1978330212498676,0.8545724145284576
0,4.0,1.0,0.0,0.0,1.0124335489288678,1.068450237823191,0.943815732647726
0,0.0,0.0,2.0,1.0,1.1258346114034297,0.9911386458946292,1.2157288816399212
0,2.0,3.0,0.0,0.0,0.9548900306368658,1.0878512386972896,1.1051123138758139
0,2.0,1.0,0.0,2.0,1.0681916160183622,2.509553434091385,1.5579063896227818
0,2.0,0.0,1.0,1.0,0.9744643528665208,1.0664666478587328,1.0572775447373235
0,2.0,3.0,0.0,0.0,0.9384739520103248,0.9196405432911,1.015532297485571
0,1.0,0.0,0.0,0.0,0.9257379346389976,0.9233590641989584,1.254006462668597
0,0.0,0.0,2.0,1.0,0.9722293600155704,0.8872595997884095,0.9930744556940329
0,0.0,0.0,3.0,1.0,0.9368313409644928,0.8627743945657912,0.8484516468538541
0,4.0,3.0,0.0,0.0,1.237801181500009,1.2111676534214284,1.0993526567049632
0,0.0,0.0,2.0,1.0,1.028959995407451,0.9596222912324194,1.0796954691969531
0,3.0,2.0,0.0,0.0,1.0567009722579566,0.9634305408094251,1.029151697431559
0,2.0,2.0,0.0,2.0,1.1621486322658363,2.3934856382935097,1.4023193630177313
0,2.0,1.0,0.0,2.0,1.2166069924601886,2.4050221141110306,1.483736358032748
0,1.0,4.0,0.0,0.0,1.7106968069579995,1.5718282840386109,1.2216284810819396
0,0.0,0.0,4.0,1.0,1.0573912456809411,0.9818738540418166,0.9598747600535544
0,2.0,3.0,0.0,0.0,0.8810323218717759,0.7634566810024436,1.014536725897213
0,2.0,1.0,0.0,2.0,1.490225790953623,2.509431780713822,1.526246299843143
0,2.0,0.0,1.0,1.0,1.0175822132088284,0.9322015292301292,0.8826546778007623
0,1.0,2.0,0.0,0.0,0.9611271348159472,0.7570599674422296,1.00104431114425
0,1.0,2.0,0.0,0.0,0.9053779598480548,0.9721526996668728,1.1402120695096043
0,0.0,0.0,2.0,1.0,1.1125638840697465,1.0195700437855515,1.1228879353840011
0,2.0,2.0,0.0,0.0,1.1434650708756655,0.9962690752245226,1.0228028091034107
0,2.0,1.0,0.0,2.0,1.2876406147661263,2.4657453775601357,1.5066217834455518
0,0.0,0.0,3.0,1.0,0.9006556722500279,0.8549498586015049,1.0855359154341562
0,3.0,3.0,0.0,0.0,1.0196783345990397,0.9589246275216374,0.7610237276534637
0,4.0,3.0,0.0,0.0,0.9155418920103552,0.9576968021338615,1.1068766802268253
0,2.0,1.0,0.0,2.0,1.1219089723648972,2.344691825460929,1.5258227473893538
0,2.0,0.0,1.0,1.0,1.612702590123221,1.4241105236505485,1.4209161334768774
0,4.0,0.0,0.0,0.0,0.93658413814855,0.8819175803198807,1.0893275282785848
0,2.0,3.0,0.0,0.0,1.0761244268459045,1.102754773445638,1.0689604700190554
0,0.0,0.0,4.0,1.0,0.8104031494151547,0.927712502442315,1.0648375027124015
0,2.0,1.0,1.0,2.0,1.251272530376927,2.4833180970604567,1.448044317379641
0,1.0,0.0,0.0,0.0,1.5621493578396668,1.4883137182289012,1.4852735604530531
0,0.0,0.0,5.0,1.0,0.9290835241913458,1.2075441637706943,1.0135276712202788
0,1.0,0.0,0.0,0.0,1.084604720238749,1.1010015837074767,1.2141165369965787
0,1.0,0.0,0.0,0.0,1.0163611725450885,1.0244537305805737,0.9144004955605256
0,1.0,2.0,0.0,0.0,0.7897096426820986,1.0355632012323517,1.114146750226219
0,0.0,0.0,2.0,1.0,0.9745374956938704,1.0115216241214422,1.080389261011277
0,1.0,1.0,0.0,0.0,0.9549092989823156,0.9265792444073998,1.092731661111935
0,0.0,0.0,5.0,1.0,1.0647077405676315,1.0536450499626508,1.0791058266838045
0,2.0,2.0,0.0,0.0,0.8501008451780508,0.9482118500249754,0.8030604240859901
0,2.0,1.0,0.0,2.0,1.1221736618987008,2.4754777321691708,1.4941417592608481
0,2.0,0.0,1.0,1.0,0.8655446725737919,1.1213768039440737,1.1386394197269831
0,1.0,0.0,0.0,0.0,1.1377230207137357,1.0871340822336395,1.0127350224860736
0,0.0,0.0,2.0,1.0,1.1012193789621223,0.8093453530277744,0.9350830856163169
